text,label
Çok kuru yüzde belli olmuyor aldığıma pişman oldum,negative
"yorumlardaki gibi güzel değil yada ürünü kalitesizlestirdiler, hiç kokusu yok ne koktuğu belli bile olmuyor. tavsiye etmem.",negative
Ürün bildiğiniz kum gb elime ulaştı doğal olarak mühür falan yok ambalaj diye bişey yok,negative
Ürün fotoğrafta göründüğü gibi kaliteli asla değil. Danteli de kötü kalıbı da kötü ve çok sert. Üzülerek iade etmek zorunda kaldım.,negative
Xl beden aşırı büyük özellikle kol kısmı hem bol hem çok uzun malesef iade edicem,negative
Ben memnun kalmadim acikcasi ve iade ettim 1gun sonra fakat iade almadilar bir daha buradan kesinlikle alisveris yapmicam berbatsiniz,negative
🇹🇷🇹🇷🇹🇷İDARE EDER🇹🇷🇹🇷🇹🇷,negative
fena sayılmaz,negative
hiç ama hiç memnun kalmadım verdiğim paraya yazık çok  kalitesiz,negative
su gibi kokusu yok,negative
şiddetle tavsiye etmiyorum beni mahvetti bu yanık oluştu cildimde mahvoldum yani inşallah iz kalmaz. sirt üstü yatamiyorum yani. beyaz tenli bir insanim fakat bu kadar olmasida normal değil. su topladı cildim simdi kabuk atiyor ve alt deri de zarar görmüş durumda. bende bir işe yaramadı buradaki iyi  yorumlara  şaşırdım.,negative
bende bir değişim olmadı 2 aydır kullanıyorum,negative
berbat çok ince çok esnek korse gibi değil tişört sanki katlaniyo berbat ötesi çok pişman oldum aldigima,negative
Dikişleri açıldı ilk giyimde,negative
Kalem hiç yazmadı öylece çöpe attık.,negative
Kullanmadımmmm,negative
gecelik değilde elbise . hiç begemedim,negative
Çok dandik. Kesinlikle değmez. İade ediyorum,negative
içi yarım geldi kavun gibi kokuyor bakalım ne kadar gidecek,negative
Aynı ürün daha uygun fiyatlısı var,negative
Bulaşık deterjanı hiç köpürmüyor dolayısıyla temizlemiyor basit bir yumurta tavasını bile yağ kalmayacak şekilde temizlemek için iki avuç deterjan gerekiyor.....,negative
Kesinlikle fotoğrafta göründüğü gibi değil yan sanayi gibi,negative
1 haftadır kullanıyorm bir etkisini görmedm,negative
Sevmedim çok küçük,negative
"Hiç kaliteli bir penyesi yok,sert bir pamuklu kumaştan yapılmış.Kaktüs nakışları güzel olsa da iade ediyorum",negative
hiç rahat değil danteli berbat kağıt gibi hertarafı incecik.paketleme çok özensiz.bir poşet içinde geldi.tişörtlerle falan kullanılmaz.,negative
başarısız bir ürün.,negative
kesinlikle böyle durmuyor. o alttan geçen lastikli kısım yüzünden aşırı potluk yapıyor.,negative
Çok kötü bir ürün hiç tavsiye etmem çok adi çıktı,negative
ayyildizdiye aldim hiç beğenmedim,negative
Yağmur ormanları yerine güneş tütsü geldi...,negative
Bir yıkamada ağzı gözü dağıldı almayın,negative
fiyatına göre iyiydi fakat 1 hafta içinde bozuldu,negative
Aliexpressten verin daha çabuk geliyor,negative
Tüm samimiyetimle söylüyorum sadece yakıyor ve tahriş ediyor,negative
hiç bir işe yaramadı,negative
Fiyatı çok uygun,negative
berbat bir ürün ben bu kadar kalitesiz bir ürün daha almamıştım kesinlikle göründüğü gibi değil tül içini gösteren bir ürün geldi verdiğiniz paraya yazık olur,negative
aldım ama bir daha almam çünkü anca evde günlük iş yaparken giyilebilir rengi çok solgun resimdeki gibi değil,negative
Eğer ürünü alacaksanız en az 1 ay bekleyeceğinizi unutmayın özellikle Kargo sıkıntısı var onu da belirtmek istiyorum,negative
Üstü Berbat uyduruk yapmışlar almayın!,negative
çok kötü berbattttttt  hiç beğenmedimmmm almayın,negative
Hiç beğenmedim bşr korseye göre çok esnek,negative
"Kumaşı çok dandik,bildiğin naylon.boşa para vermeyin",negative
kullanımı  kolay diye hemen  uyguladım  gayet iyi gibiydi  yüzunuzdeyken istediğiniz  gibi hareket  edebiliyorsunuz. ama sonrasında yüzumde kocaman  sivilceler  çıķtı .Ben memnun  kalmadım  tavsiye  etmem.,negative
Solingen değil almayın,negative
Verdiğiniz paraya yazık. Çok kalitesiz boyalar. Parayı görüntüye veriyorsunuz.,negative
İade ettim kalitesini sevmedim.,negative
Bende ekstra sivilce çıkmasına neden oldu beğenmedim,negative
Kesinlikle hiç beğenmedim parama yazık kalitesi çok kötü yorumlara bakışta almıştım ana önermiyorum kesinlikle almayın Çok fazla kalitesiz ürünler satmaya başladı,negative
çok kötü Titreşim gücü çok az torpu yuzeyi fazla pürüzsüz olduğu icin torpulemiyor,negative
fotoğraftaki gibi değil.,negative
memnun kalmadim. 5 renkli klasiklerden geliyor,negative
Yağlı saç tipine sahibim.Bu serum dökülmesini arttırdı.,negative
Alerji yaptı yüzümde,negative
Sevdiğim bir ürünü indirimde görünce almak istedim. Daha önceden kullandığımda saçlarım daha yıpranmış haldeydi ve toparladı. şuan memnun değilim.,negative
Memnun kalmadım Koltuk altı kısmı çok aşağıda olduğu için rahat değildi o bakımdan tavsiye etmiyorum,negative
Asla kalıcı değil o fiyata DP den alsam daha iyiydi kokusu da aman aman değil,negative
Almayın kullanmadan ykadım 1 tanesı anında söküldü. Digerleride kullanırken hemen kopmaha basladı lastl ksımları penyeden ayrılıyo,negative
Daha keskin ve kalıcı bir koku  olmasını bekliyordum,negative
Boşa gitmesin çöp işe yaramaz,negative
güzel ama lastikleri biraz gevşek ve yikandiktan sonra ladtikler söküldü tavsiye etmiyorum,negative
Aynı görüldüğü renk geldi çokta yumuşacık tavsiye ederim,negative
Aynı markanın farklı ürünleri geldi. Kokusu hiç yok... çok üzgünüm bir daha asla almayacağım,negative
Fotoğraftaki kız uzun ve çok zayıf olduğu için öyle durmasını kimse beklemesin bacakları çok bol ve bel kısmı orantısız dar . Ben iade ettim bu sebeple.,negative
Hiç beğenmedim babaanne asansı gibi kokuyor inanılmaz ağır kokusu var yorumlara aldanmayın sakın annenize bile aldığınızda bu nasıl  parfüm der beğenmedim,negative
Leke yaptı yüzümde :(,negative
paketleme çok kötüydü,negative
İlk başta bu ne dedim ve kullanmadım. ama şuan diğer allık ile kullanınca güzel duruyro. kuru ciltler için uygun olmaz diye düşünüyorum,negative
Koku çok hafif ve kalıcılığı edt ye göre çok düşük,negative
pekte gözenek kapattığı söylenemez.bence gereksi.  sadece nemlendirici olabilir. beğenmedim,negative
"Berbat ötesi ,1 saat beklettim ilk az sürdüm baska bir gün çok asla etki etmedi",negative
İşe yaramadı birinci ay oldu bile sadece soldurdu,negative
Deseni harika ama iade edeceğim çünkü hem çok salaş minyon insanlar içinde kayboluyor hem de naylon gibi kumaşı ile insanı bunaltıyor.,negative
Basic diyor alakası yok. Sadece önde iç tarafında pamuklu bir Kumaş var okadar. Bunu bilerek alın. Açıklama beni yanılttı,negative
saçlarım ombreden dolayi çok yıpranmıştı hatta uçları yanmıştı zar zor duzelttim derken herkesin çok övdüğü bu ürünü aldım ama saclarimi daha da sertleştirdi ve kabarttı spreyi de tararken hiç bir işe yaramadı saçlarım mahvoldu 😔,negative
kalite olarak vasat kalan bir marka,negative
Sinek kovucu diğe aldım vücut losyonu çıktı,negative
arkasındaki çok fazla belli olmuyor silik gibi.bedeni aşırı bol kızım için aldık 1 beden küçük aldık M bile büyük.jean içine sökülüp güzel duruyor duruşu hoş.,negative
Kalıcı değil kokusuda güzel değil,negative
hiç beğenmedim.kumasi çok kötü,negative
iyi ürün beğendim,negative
"Çok basit , göğüs kısmı çok kötü duruyor.",negative
merhaba ürün hemen koptu iade ettim aynı gün geri gönderdim aynı durumda bana geri geldi üründen ve satıcıdan memnun değilim tavsiye etmiyorum kimseye,negative
Hata ettim bunu almakla,negative
"hiçbir şekilde kıyafetimi boyamadı, hatta daha kötü bir hal aldı. hiç menmun kalmadim",negative
hiç etkisini göremedim temiz içerik fakat bebeğimi sivrisineklerden koruyamadı,negative
Ürün çok kötü her Zaman aldiğim fondoten burdan gelince iğrenç bişey çikti çok pisman oldum,negative
etkisiz. kokusu hos değil. saracoglu kullaniyordum bin kat basarili az daha pahali,negative
sanki pazardan yarim kollu atlet almisim.gibi hiç beğenmedim,negative
Ürünün göğüs kısmı fotoğraftaki gibi durmuyor iade ettim,negative
Çok az alıyor hepsini almadı kimseye tavsiye etmem,negative
Ürünü ekonomik diye aldım ama çok pişman oldum. Cildim karma ama ona rağmen bile parlamayı almadı. Sivilce veya siyah noktaya karşı herhangi bir önlemi de yok. Bitince sevindiğim ürünlerden almayın,negative
Uzun zamandır severek kullandığım bir parfüm. Hafif bir koku fakat gün içerisinde bir iki kere tazelemek gerekiyor. Bir yıldız verme sebebim kutunun jelatinsiz gelmesi. Bu da orijinalliği konusunda insanı şüpheye düşürüyor .,negative
Aşırı aşırı küçük. Fotoda allık fırçası gibi durduğuna bakmayın. Kullanışlı olduğunu düşünmüyorum.,negative
Çok küçük daha büyük birşey bekliyordum,negative
Kalıp yağ gibi. Cildimi de nemlendirmedi.,negative
ürğn ilk geldiğinde güzeldi ancak bir ay geçmeden bozuldu şarjı çok çabuk bitiyordu birkaç zaman sonra sarmmolmamaya başladı ürünü su an manuel olarak kullanıyorum hiç tavsiye etmem,negative
C vitaminini kullanıp çok sevmiştim ama bu hem etki göstermedi hemde yüzümü kaşındırdı,negative
ürün bu markaya göre oldukça kalitesiz naylonsu bir yapısı var çok basit,negative
Altı dar üstü geniş saçma komik bişey beğenmedim sadece rengi güzel ürünün,negative
Kumaşı geceliğimin uygun değildi.İade ettim,negative
Kesinlikle boyamadı asla renk almadı sarı saç🙄🙄🙄,negative
Gayer güzeldi,negative
Koku kalıcı değil arkadaşlar,negative
Bildiğin vanilya çok az muz var ama köpürmüyor,negative
O kadar kötü ki,negative
Ürün bende işe yaramadı. Bence etkili bir ürün değil.,negative
Jilet etkisi yaratıyor en başta pürüzsüz yumuşacık ama 2 gün sonra kaşınmaya başlıyorsun ben tavsiye etmiyorum,negative
Cicimod diye aldım markası başka çıktı ve aşırı kötü baxer gibi bir şey hiç memnun kalmadım param boşuna gitti,negative
ürün çok adi geldi bana. Bir de M beden aldim olmadi kalibi dar. Bir beden büyük almanizi tavsiye ederim.,negative
Ürünü aldım başlangıçta çok memnundum. Çok sık kullanmadığım için sadece 3 kere şarj ettim. Ürünü martta teslim almıştım. bugün şarj olmadığını fark ettim. iadesini yapmam mümkün olsa keşke yada değişimi.,negative
Aşırı ufak beden L almama ragmen neredeyse xs beden. Göndermişler bu yuzden farklı bir tedarikçiden aldım aynı ürünü,negative
Biseyi trmziledigini görmedim daha,negative
İnanılmaz derecede kalite yoksunu hatta kullanılmış gibi gözüküyor kesinlikle önermiyorum,negative
göründüğü gibi büyük bir paket beklemeyin,negative
Hiçbir işinize yaramıyor boşuna almayın eski usül fırça en iyisi,negative
Kara tahtayı çok iyi silmiyor azıcık ıslatıyoruz öyle siliyoruz,negative
Paketleme güzel değildi ürün de resimdeki gibi değil ben basit buldum,negative
Hiç tavsiye etmiyorum saçlarınız bildiğiniz yağ şişesi gibi duruyor,negative
sayfaları kopuk kopuktu daha kaliteli olmasını tercih ederdim,negative
Kötü hediye ettim direk kalıbıda geniş resımle alakası yok boyundakı kısmının,negative
Ürünün dikişleri kumaşı çok kalitesiz,negative
Naylon ürün tercih etmeyin,negative
1.65 boy 58 kiloyum m almistim ama asssiiri küçük geldi ve belki bana oyle denk gelmistir ama sortunun dikis yeri yirtikti. memnun kalmadim. ust parcasi da bustiyer gibi duruyor askili penye gibi dusunerek almayın,negative
"Normalde krem olanını kullanıyorum. Jel şeklinde olması hoşuma gitmedi, gözlerime sürdüğümde kızarttı ve ağırlık verdi, yüzümü de yumuşacık yapmadı. Memnun kalmadım.",negative
Aydınlanma etkisini görmedim ayrıca cildinde küçük küçük sivilcelenme yaptı maalesef beğenmedim alinabilcek bir ürün değil.,negative
Ürünü beğenmedim ilk kullandığım parfüme göre orjinal olduğundan şüpheliyim renkleri bile farklı ayrıca parfüm kapağında gül amblemi var ilk kullandğım parfümde işe parfümün isim menşesi vardı bir daha görmeden ve denemeden internetten parfüm almam,negative
Aldıgınızdan bambaşka bir renk geliyo beğenmedim,negative
Çok kalitesiz ürün,negative
Beğenmedim bu ürünü baz yüzde kalkıyo sarı bir şekilde,negative
"Beklediğimden ince ve toparlayıcı değil, iade edeceğim",negative
Ürünüm 23 günün sonunda elime ulaştı paketleme kötüydü. Ama ürün kaliteli ben bir beden küçük aldım,negative
"Çok kalitesiz, yay durmuyor yerinde, çöpe atılacak",negative
göründüğü gibi değil tavsiye etmiyorum🙈,negative
hiç beğenmedim berbat. çektiğin zaman bezin yarısı deri de kalıyor. tüyleri almıyor.çok kalitesiz. yorumlara bakarak aldim ama pişman oldum.,negative
"Aşırı bir şekilde giyer giymez yukarı Çıkıyor , kullanamıyorum kumaş çok kaygan .",negative
Sipariş verdim ama 1 tane geldi bana burda iki tane olduğu yazio,negative
yağ değil esans ayrıca belirtildiği gibi 2li paket de değil,negative
kalemleri dandik aayın 3 tane geliyo deymez hiçbir şeye keşke almasaydım dandikler hemde çok,negative
"henüz kullanmadım ama deneyeceğim, yorumumu güncelliyorum kullandım ama saçlarımı o kadar sert yaptı ki kremi bile fayda etmedi malesef üzülerek söylüyorum tamamen çöp",negative
"kalitesiz, maalesef iade edeceğim.",negative
saçı çok dokulen biri olarak yorumlari okuyarak aldım ama bir faydasını göremedim,negative
Felaket ve ötesi hiç kaliteli değil aşırı bol göğüs kısmı çok pot duruyor ben hiç beğemmedim kesinlikle tavsiye etmem,negative
Yanlış ürün Bu ne ya çorap gibi kücücük ve diz altı hiç memnun kalmadım.,negative
Gerçek oldugunu düsünmüyorum ve çok gereksiz bir para evdeki kasıkla bile yaparsiniz iade ediyorum o yüzden,negative
ben L beden sipariş verdim M geldi o yüzden iadesini istiyorum ya da değişimini,negative
Ürün ilk geldiğinde çok hoşuma gitti ve tam bedeni oldu fakat ilk yıkamada direk çekme yaptı hiç tavsiye etmiyorum.,negative
Ürünü saçlarım çok dökülüyor diye sipariş ettim okadar uzun süredir bekliyorumki inşallah iki tel saçimida kaybetmem bu sürede.......,negative
Ürün çok kötü hiç bir lekeyi çıkarmıyor,negative
kargom kırılmış vaziyette geldi,negative
Çok kaliteli makinaya atınca bile hiçbirşey olmuyor diyenlere aldanıp attım makinaya camasir bozuldu ve teli cıktı maalesef.,negative
Ürün saç dökülme karsıtı olmasına ragmen kullanmaya basladıgım ilk yıkamadan ihtibaren eski haline göre inanılmaz saçları dökmeye baslıyor. Kesinlikle tavsiye etmiyorum.,negative
İç gösteriyor o yüzden tavsiye etmem.,negative
Resmen go kapagımı cıZdı çok sert hep kullanıyordum ama bu ürün çok kötü cıktı,negative
çok kisa begwnmedim,negative
Kalitesiz ürün,negative
Beli çok dar bacak kısmıda aşırı bol,negative
ürün göründüğü gibi geldi fakat hiç bir işe yaramıyor,negative
Parfümüm boşa gitti akıtıyor,negative
"Arkadaşlar hiçbir işe yaramıyor, boş yere almayın",negative
Çok anlamsız kedi kılı,negative
Ürün bugün elime ulaştı çok küçük fiyatına deger mi düşündürülür .. Kapatıcılıgıda çok aşırı iyi değil gözlerimin altı çok mor benim hiç kapatmadı bir fark göremedim ..,negative
ürün göründüğü gibi değil çok kalitesiz kesinlikle tavsiye etmem,negative
"ürün 4 kullanımda kırıldı, malesef",negative
Kumasi çok kötü rengi fotograftaki gibi değil. Hemen iade ediyorum hayal kirikligi,negative
Sakın almayın aşırı yakıyor ve hiç faydası yok bende güyya yorumlara bakarsk aldıö sadece öksürtüyor,negative
